,PlanetIdentifier,SystemName,x,y,z,DistFromSunParsec
566,Kepler-342 d,Kepler-342,213.32732490883046,-510.601769579244,587.774007378505,807.28
568,Kepler-342 e,Kepler-342,213.32732490883046,-510.601769579244,587.774007378505,807.28
565,Kepler-342 b,Kepler-342,213.32732490883046,-510.601769579244,587.774007378505,807.28
763,Kepler-243 c,Kepler-243,156.50100380961962,-579.6839682997903,541.2804196558278,808.4
762,Kepler-243 b,Kepler-243,156.50100380961962,-579.6839682997903,541.2804196558278,808.4
89,Kepler-173 b,Kepler-173,251.36236281260108,-547.8652870218444,540.5344757161548,809.64
88,Kepler-173 c,Kepler-173,251.36236281260108,-547.8652870218444,540.5344757161548,809.64
1665,MOA-2010-BLG-328L b,MOA-2010-BLG-328L,-6.126956163324975,-696.222709612032,-413.9280118917452,810.0
385,Kepler-380 c,Kepler-380,114.83352171779734,-522.656243403679,610.381471803529,811.74
384,Kepler-380 b,Kepler-380,114.83352171779734,-522.656243403679,610.381471803529,811.74
564,Kepler-59 c,Kepler-59,163.32483632337855,-532.9638202649255,590.288011252607,811.89
563,Kepler-59 b,Kepler-59,163.32483632337855,-532.9638202649255,590.288011252607,811.89
1744,Kepler-207 c,Kepler-207,206.5061907086123,-566.4738375605788,546.0583816391883,813.46
1742,Kepler-207 d,Kepler-207,206.5061907086123,-566.4738375605788,546.0583816391883,813.46
1743,Kepler-207 b,Kepler-207,206.5061907086123,-566.4738375605788,546.0583816391883,813.46
1241,HATS-8 b,HATS-8,314.8790420671767,-677.0497655912857,-360.1330362236188,829.0
1358,Kepler-90 h,Kepler-90,135.62617125872072,-526.9572609613048,632.7283913258987,834.52
1364,Kepler-90 b,Kepler-90,135.62617125872072,-526.9572609613048,632.7283913258987,834.52
1359,Kepler-90 g,Kepler-90,135.62617125872072,-526.9572609613048,632.7283913258987,834.52
1363,Kepler-90 c,Kepler-90,135.62617125872072,-526.9572609613048,632.7283913258987,834.52
1362,Kepler-90 d,Kepler-90,135.62617125872072,-526.9572609613048,632.7283913258987,834.52
1361,Kepler-90 e,Kepler-90,135.62617125872072,-526.9572609613048,632.7283913258987,834.52
1360,Kepler-90 f,Kepler-90,135.62617125872072,-526.9572609613048,632.7283913258987,834.52
575,Kepler-258 c,Kepler-258,234.36843039328667,-524.7562866938089,607.3019473954552,836.13
574,Kepler-258 b,Kepler-258,234.36843039328667,-524.7562866938089,607.3019473954552,836.13
1918,HATS-32 b,HATS-32,756.4851377554785,-187.56164506165837,-310.5992042115354,839.0
1446,HATS-27 b,HATS-27,-563.0206155386974,-135.73227976325612,-608.4279207175617,840.0
334,CoRoT-16 b,CoRoT-16,123.83961437008143,-826.1645241923188,-87.84036019250466,840.0
1448,WASP-142 b,WASP-142,-596.4717309134058,491.54768687105695,-328.94124969799526,840.0
427,Kepler-240 c,Kepler-240,229.76350792593402,-593.6465747262365,548.4944372018517,840.27
428,Kepler-240 b,Kepler-240,229.76350792593402,-593.6465747262365,548.4944372018517,840.27
736,HAT-P-65 b,HAT-P-65,590.8110944103711,-572.4529672605813,174.70217799493898,841.0
1325,Kepler-382 c,Kepler-382,285.12383909101436,-511.56629070607687,603.7138052879253,841.11
1324,Kepler-382 b,Kepler-382,285.12383909101436,-511.56629070607687,603.7138052879253,841.11
1187,YBP401 b,YBP401,-561.2351326247153,605.4605413099438,170.53345368105352,843.0
1196,Kepler-146 b,Kepler-146,269.325627297219,-601.8506091541265,528.4388808951953,844.99
1197,Kepler-146 c,Kepler-146,269.325627297219,-601.8506091541265,528.4388808951953,844.99
121,Kepler-170 b,Kepler-170,159.26587757735686,-614.9131377889286,564.5442813580602,849.82
122,Kepler-170 c,Kepler-170,159.26587757735686,-614.9131377889286,564.5442813580602,849.82
1568,YBP1194 b,YBP1194,-564.7931753342539,610.9178952097643,174.03446327760003,850.0
1616,Kepler-248 b,Kepler-248,241.4774439335111,-567.2789872574822,586.7319700574219,851.1
1615,Kepler-248 c,Kepler-248,241.4774439335111,-567.2789872574822,586.7319700574219,851.1
997,Kepler-204 b,Kepler-204,168.6441630174185,-614.5280352958823,568.9991355138749,854.31
998,Kepler-204 c,Kepler-204,168.6441630174185,-614.5280352958823,568.9991355138749,854.31
394,Kepler-171 c,Kepler-171,287.0969223968885,-569.0750226585532,569.0013287650586,854.42
395,Kepler-171 d,Kepler-171,287.0969223968885,-569.0750226585532,569.0013287650586,854.42
393,Kepler-171 b,Kepler-171,287.0969223968885,-569.0750226585532,569.0013287650586,854.42
739,Kepler-46 d,Kepler-46,207.65401110325843,-594.0746029477946,578.7747211179391,855.0
738,Kepler-46 c,Kepler-46,207.65401110325843,-594.0746029477946,578.7747211179391,855.0
737,Kepler-46 b,Kepler-46,207.65401110325843,-594.0746029477946,578.7747211179391,855.0
1090,Kepler-273 b,Kepler-273,209.82372550829874,-538.1702487086781,634.7483915053724,858.23
1091,Kepler-273 c,Kepler-273,209.82372550829874,-538.1702487086781,634.7483915053724,858.23
896,Kepler-160 c,Kepler-160,192.17567003310018,-599.605762677262,584.4753487629295,859.11
897,Kepler-160 b,Kepler-160,192.17567003310018,-599.605762677262,584.4753487629295,859.11
1264,Kepler-233 c,Kepler-233,238.5288502861768,-481.3043389196944,670.9622723508608,859.5
1263,Kepler-233 b,Kepler-233,238.5288502861768,-481.3043389196944,670.9622723508608,859.5
119,Kepler-242 b,Kepler-242,182.72083110475103,-614.3937075291207,573.2778318834686,859.95
120,Kepler-242 c,Kepler-242,182.72083110475103,-614.3937075291207,573.2778318834686,859.95
883,Kepler-108 b,Kepler-108,248.2968088648462,-543.3711514007331,619.9863280210102,860.98
884,Kepler-108 c,Kepler-108,248.2968088648462,-543.3711514007331,619.9863280210102,860.98
1132,Kepler-23 d,Kepler-23,230.44504988755273,-512.3656544306451,657.3035961731687,864.68
1133,Kepler-23 b,Kepler-23,230.44504988755273,-512.3656544306451,657.3035961731687,864.68
1131,Kepler-23 c,Kepler-23,230.44504988755273,-512.3656544306451,657.3035961731687,864.68
979,Kepler-285 b,Kepler-285,210.80137500158435,-538.2479475363633,643.47465169215,864.99
980,Kepler-285 c,Kepler-285,210.80137500158435,-538.2479475363633,643.47465169215,864.99
797,Kepler-377 b,Kepler-377,289.706496664438,-609.5491060435304,541.3788628233938,865.2
796,Kepler-377 c,Kepler-377,289.706496664438,-609.5491060435304,541.3788628233938,865.2
1611,CoRoT-18 b,CoRoT-18,-123.64837713134789,861.1683038915356,-0.48083818444467796,870.0
91,KOI-1299 c,KOI-1299,228.82023052154756,-531.7692363663607,649.4326611423261,870.0
90,KOI-1299 b,KOI-1299,228.82023052154756,-531.7692363663607,649.4326611423261,870.0
260,HATS-31 b,HATS-31,-776.5395231462334,-160.87203690001,-362.61626650698156,872.0
1793,Kepler-364 b,Kepler-364,118.43009340265186,-578.6558975405125,642.2966396597628,872.59
1792,Kepler-364 c,Kepler-364,118.43009340265186,-578.6558975405125,642.2966396597628,872.59
1112,Kepler-180 c,Kepler-180,243.58010859731704,-509.0560196019359,667.1915183084634,873.85
1113,Kepler-180 b,Kepler-180,243.58010859731704,-509.0560196019359,667.1915183084634,873.85
1492,Kepler-290 c,Kepler-290,181.59149904830718,-616.6648380791045,592.8147236281,874.46
1493,Kepler-290 b,Kepler-290,181.59149904830718,-616.6648380791045,592.8147236281,874.46
1863,Kepler-268 c,Kepler-268,257.9131137769789,-639.1613180430754,539.5565135917661,875.31
1862,Kepler-268 b,Kepler-268,257.9131137769789,-639.1613180430754,539.5565135917661,875.31
844,Kepler-263 c,Kepler-263,266.4467387836392,-644.3204143245429,536.3221621154701,879.65
843,Kepler-263 b,Kepler-263,266.4467387836392,-644.3204143245429,536.3221621154701,879.65
1301,KOI-195 b,KOI-195,190.25173671004725,-539.2484239541278,668.8911824368745,880.0
291,Kepler-154 d,Kepler-154,192.45458341244594,-535.1737927142749,675.2979633579241,882.88
289,Kepler-154 b,Kepler-154,192.45458341244594,-535.1737927142749,675.2979633579241,882.88
292,Kepler-154 e,Kepler-154,192.45458341244594,-535.1737927142749,675.2979633579241,882.88
293,Kepler-154 f,Kepler-154,192.45458341244594,-535.1737927142749,675.2979633579241,882.88
290,Kepler-154 c,Kepler-154,192.45458341244594,-535.1737927142749,675.2979633579241,882.88
748,Kepler-143 c,Kepler-143,272.61877898435915,-511.28551667698724,676.3258607220512,890.59
749,Kepler-143 b,Kepler-143,272.61877898435915,-511.28551667698724,676.3258607220512,890.59
1495,Kepler-222 b,Kepler-222,187.1441540376272,-579.2662730092779,651.3747408853689,891.55
1497,Kepler-222 c,Kepler-222,187.1441540376272,-579.2662730092779,651.3747408853689,891.55
1496,Kepler-222 d,Kepler-222,187.1441540376272,-579.2662730092779,651.3747408853689,891.55
2041,Kepler-250 c,Kepler-250,215.22171802233666,-604.6915842876674,622.9083691709276,894.42
2042,Kepler-250 d,Kepler-250,215.22171802233666,-604.6915842876674,622.9083691709276,894.42
2043,Kepler-250 b,Kepler-250,215.22171802233666,-604.6915842876674,622.9083691709276,894.42
1184,Kepler-361 c,Kepler-361,276.36807965383895,-547.1159946877992,651.3890438940692,894.44
1185,Kepler-361 b,Kepler-361,276.36807965383895,-547.1159946877992,651.3890438940692,894.44
1813,Kepler-230 b,Kepler-230,160.53572561537354,-570.4882802961024,670.0012334659849,894.5
1814,Kepler-230 c,Kepler-230,160.53572561537354,-570.4882802961024,670.0012334659849,894.5
1323,Kepler-118 b,Kepler-118,329.1299901123089,-588.6080207032754,595.0617043403515,899.38
1322,Kepler-118 c,Kepler-118,329.1299901123089,-588.6080207032754,595.0617043403515,899.38
1747,KOI-1257 b,KOI-1257,230.68742483207487,-593.9799512708458,635.5872320245502,900.0
2083,OGLE2-TR-L9 b,OGLE2-TR-L9,-423.1526886417513,97.8548582473167,-788.2678661550619,900.0
663,Kepler-172 e,Kepler-172,155.35879242359002,-653.8159270485736,601.3131563954827,901.77
662,Kepler-172 d,Kepler-172,155.35879242359002,-653.8159270485736,601.3131563954827,901.77
661,Kepler-172 c,Kepler-172,155.35879242359002,-653.8159270485736,601.3131563954827,901.77
660,Kepler-172 b,Kepler-172,155.35879242359002,-653.8159270485736,601.3131563954827,901.77
1066,HATS-11 b,HATS-11,277.8085036727034,-788.8810592782758,-348.3175413313536,906.0
1885,HATS-26 b,HATS-26,-652.8644587825855,458.4158596954321,-431.5922821810182,907.0
621,OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,-27.17459159351593,-789.7022918451232,-453.37934649285177,911.0
1684,Kepler-33 f,Kepler-33,208.33836215938243,-602.495782122473,660.2657036204255,917.8
1683,Kepler-33 e,Kepler-33,208.33836215938243,-602.495782122473,660.2657036204255,917.8
1680,Kepler-33 b,Kepler-33,208.33836215938243,-602.495782122473,660.2657036204255,917.8
1681,Kepler-33 c,Kepler-33,208.33836215938243,-602.495782122473,660.2657036204255,917.8
1682,Kepler-33 d,Kepler-33,208.33836215938243,-602.495782122473,660.2657036204255,917.8
1079,Kepler-71 b,Kepler-71,266.9814829445458,-576.1499516283147,664.1630638656609,918.88
1032,Kepler-253 c,Kepler-253,242.52665255330422,-605.0838158315196,648.6565678539428,919.62
1033,Kepler-253 d,Kepler-253,242.52665255330422,-605.0838158315196,648.6565678539428,919.62
1034,Kepler-253 b,Kepler-253,242.52665255330422,-605.0838158315196,648.6565678539428,919.62
155,Kepler-245 d,Kepler-245,250.3432001497896,-631.0883696850342,620.7322757735801,919.92
156,Kepler-245 c,Kepler-245,250.3432001497896,-631.0883696850342,620.7322757735801,919.92
157,Kepler-245 e,Kepler-245,250.3432001497896,-631.0883696850342,620.7322757735801,919.92
154,Kepler-245 b,Kepler-245,250.3432001497896,-631.0883696850342,620.7322757735801,919.92
1999,CoRoT-17 b,CoRoT-17,138.1681049349849,-903.3752817556878,-105.93712801235863,920.0
1722,KOI-806.02,KOI-806.,189.60677785317864,-693.878864537818,581.3960793984113,924.9
1721,KOI-806.03,KOI-806.,189.60677785317864,-693.878864537818,581.3960793984113,924.9
1723,KOI-806.01,KOI-806.,189.60677785317864,-693.878864537818,581.3960793984113,924.9
351,Kepler-208 b,Kepler-208,276.1803487863907,-623.6042931615694,625.5691979267257,925.47
352,Kepler-208 c,Kepler-208,276.1803487863907,-623.6042931615694,625.5691979267257,925.47
354,Kepler-208 d,Kepler-208,276.1803487863907,-623.6042931615694,625.5691979267257,925.47
353,Kepler-208 e,Kepler-208,276.1803487863907,-623.6042931615694,625.5691979267257,925.47
1289,Kepler-357 d,Kepler-357,241.39378439303673,-621.0117005942905,643.6108183377556,926.37
1291,Kepler-357 c,Kepler-357,241.39378439303673,-621.0117005942905,643.6108183377556,926.37
1290,Kepler-357 b,Kepler-357,241.39378439303673,-621.0117005942905,643.6108183377556,926.37
2057,HAT-P-66 b,HAT-P-66,-475.1478544805167,268.0054019796048,749.4909078116373,927.0
1167,Kepler-386 b,Kepler-386,207.99610912259155,-575.8916345513264,696.8118511791146,927.61
1166,Kepler-386 c,Kepler-386,207.99610912259155,-575.8916345513264,696.8118511791146,927.61
1956,Kepler-148 c,Kepler-148,216.3544116413973,-601.4966003316385,682.1014180111238,934.81
1957,Kepler-148 b,Kepler-148,216.3544116413973,-601.4966003316385,682.1014180111238,934.81
1958,Kepler-148 d,Kepler-148,216.3544116413973,-601.4966003316385,682.1014180111238,934.81
196,Kepler-229 b,Kepler-229,184.27907169423082,-602.9079751975482,709.4737410776421,949.11
195,Kepler-229 d,Kepler-229,184.27907169423082,-602.9079751975482,709.4737410776421,949.11
194,Kepler-229 c,Kepler-229,184.27907169423082,-602.9079751975482,709.4737410776421,949.11
551,Kepler-374 d,Kepler-374,287.2806759715597,-641.0986073368612,640.8230496666462,950.89
552,Kepler-374 b,Kepler-374,287.2806759715597,-641.0986073368612,640.8230496666462,950.89
550,Kepler-374 c,Kepler-374,287.2806759715597,-641.0986073368612,640.8230496666462,950.89
148,Kepler-277 c,Kepler-277,210.75052658631563,-707.8892050371998,599.7467247391952,951.43
147,Kepler-277 b,Kepler-277,210.75052658631563,-707.8892050371998,599.7467247391952,951.43
439,Kepler-219 d,Kepler-219,209.89642551936615,-618.7797586102391,694.8992181521342,953.85
437,Kepler-219 b,Kepler-219,209.89642551936615,-618.7797586102391,694.8992181521342,953.85
438,Kepler-219 c,Kepler-219,209.89642551936615,-618.7797586102391,694.8992181521342,953.85
1106,Kepler-178 b,Kepler-178,193.60576139717753,-629.3259881657365,703.5282696331673,963.58
1108,Kepler-178 c,Kepler-178,193.60576139717753,-629.3259881657365,703.5282696331673,963.58
1107,Kepler-178 d,Kepler-178,193.60576139717753,-629.3259881657365,703.5282696331673,963.58
1997,Kepler-164 d,Kepler-164,198.6667288190694,-619.5484672350398,713.2645459484461,965.43
1998,Kepler-164 b,Kepler-164,198.6667288190694,-619.5484672350398,713.2645459484461,965.43
1996,Kepler-164 c,Kepler-164,198.6667288190694,-619.5484672350398,713.2645459484461,965.43
85,Kepler-150 b,Kepler-150,231.5037921657311,-702.7461466345435,632.3963444732951,973.33
84,Kepler-150 e,Kepler-150,231.5037921657311,-702.7461466345435,632.3963444732951,973.33
82,Kepler-150 c,Kepler-150,231.5037921657311,-702.7461466345435,632.3963444732951,973.33
83,Kepler-150 d,Kepler-150,231.5037921657311,-702.7461466345435,632.3963444732951,973.33
1409,Kepler-14 b,Kepler-14,202.02459566545514,-632.7102558734709,720.5996078674593,980.0
2111,HATS-12 b,HATS-12,303.9042998012313,-872.4915734752691,-329.79028302388235,981.0
422,Kepler-349 b,Kepler-349,282.3258390758234,-643.9203081753208,693.7215260531651,987.72
423,Kepler-349 c,Kepler-349,282.3258390758234,-643.9203081753208,693.7215260531651,987.72
44,Kepler-101 c,Kepler-101,150.9114574998254,-640.6224418784129,740.1351312814559,990.44
43,Kepler-101 b,Kepler-101,150.9114574998254,-640.6224418784129,740.1351312814559,990.44
1874,Kepler-27 b,Kepler-27,282.68987944633443,-691.5613401780386,651.4187848302904,991.22
1875,Kepler-27 c,Kepler-27,282.68987944633443,-691.5613401780386,651.4187848302904,991.22
284,Kepler-216 b,Kepler-216,277.4279967315222,-631.2511849025236,717.2456713628143,994.93
283,Kepler-216 c,Kepler-216,277.4279967315222,-631.2511849025236,717.2456713628143,994.93
1045,WTS-2 b,WTS-2,322.21275236888124,-732.863698276644,599.2409715291088,1000.0
1458,CoRoT-25 b,CoRoT-25,183.2698191126528,-976.4950461484146,113.4442517275375,1000.0
695,Kepler-347 b,Kepler-347,215.45389951234608,-618.8453135704938,761.9809677129483,1004.99
696,Kepler-347 c,Kepler-347,215.45389951234608,-618.8453135704938,761.9809677129483,1004.99
1471,Kepler-82 b,Kepler-82,287.53200021392786,-681.6520471097865,689.069703022862,1011.01
1472,Kepler-82 c,Kepler-82,287.53200021392786,-681.6520471097865,689.069703022862,1011.01
1473,Kepler-82 e,Kepler-82,287.53200021392786,-681.6520471097865,689.069703022862,1011.01
1474,Kepler-82 d,Kepler-82,287.53200021392786,-681.6520471097865,689.069703022862,1011.01
1909,Kepler-305 d,Kepler-305,377.08756103514924,-674.1440080096091,656.0762146102406,1013.46
1908,Kepler-305 c,Kepler-305,377.08756103514924,-674.1440080096091,656.0762146102406,1013.46
1907,Kepler-305 b,Kepler-305,377.08756103514924,-674.1440080096091,656.0762146102406,1013.46
784,Kepler-251 e,Kepler-251,326.5059050652622,-653.0847923131258,707.713268567741,1016.85
781,Kepler-251 c,Kepler-251,326.5059050652622,-653.0847923131258,707.713268567741,1016.85
782,Kepler-251 d,Kepler-251,326.5059050652622,-653.0847923131258,707.713268567741,1016.85
783,Kepler-251 b,Kepler-251,326.5059050652622,-653.0847923131258,707.713268567741,1016.85
299,Kepler-226 c,Kepler-226,259.8606641332234,-631.2514962530535,754.9917921504323,1017.85
300,Kepler-226 b,Kepler-226,259.8606641332234,-631.2514962530535,754.9917921504323,1017.85
301,Kepler-226 d,Kepler-226,259.8606641332234,-631.2514962530535,754.9917921504323,1017.85
1072,Kepler-116 c,Kepler-116,311.2079158974246,-675.3216755912347,706.5350564263805,1025.72
1071,Kepler-116 b,Kepler-116,311.2079158974246,-675.3216755912347,706.5350564263805,1025.72
1093,Kepler-123 b,Kepler-123,342.0841388768975,-671.499781203875,697.4128804173317,1026.8
1094,Kepler-123 c,Kepler-123,342.0841388768975,-671.499781203875,697.4128804173317,1026.8
144,Kepler-91 b,Kepler-91,199.73587721046334,-711.9753947168202,717.0053114676311,1030.0
1407,Kepler-341 b,Kepler-341,256.34968293245646,-709.7711516982016,715.4440346228613,1039.88
1406,Kepler-341 d,Kepler-341,256.34968293245646,-709.7711516982016,715.4440346228613,1039.88
1408,Kepler-341 e,Kepler-341,256.34968293245646,-709.7711516982016,715.4440346228613,1039.88
1405,Kepler-341 c,Kepler-341,256.34968293245646,-709.7711516982016,715.4440346228613,1039.88
1046,Kepler-282 d,Kepler-282,189.15101979924978,-722.2860799546953,741.3835379967535,1052.2
1047,Kepler-282 e,Kepler-282,189.15101979924978,-722.2860799546953,741.3835379967535,1052.2
1049,Kepler-282 c,Kepler-282,189.15101979924978,-722.2860799546953,741.3835379967535,1052.2
1048,Kepler-282 b,Kepler-282,189.15101979924978,-722.2860799546953,741.3835379967535,1052.2
746,Kepler-217 d,Kepler-217,285.1795572031315,-670.620449216334,761.9815239533751,1054.36
745,Kepler-217 c,Kepler-217,285.1795572031315,-670.620449216334,761.9815239533751,1054.36
744,Kepler-217 b,Kepler-217,285.1795572031315,-670.620449216334,761.9815239533751,1054.36
2117,Kepler-412 b,Kepler-412,211.8909523396009,-733.713719428972,729.31639378141,1056.0
1453,Kepler-287 b,Kepler-287,250.88452287629676,-656.1433776128092,792.4197787763676,1058.96
1452,Kepler-287 c,Kepler-287,250.88452287629676,-656.1433776128092,792.4197787763676,1058.96
55,Kepler-404 c,Kepler-404,210.25250240579967,-714.5696457657039,753.8404102874664,1059.76
54,Kepler-404 b,Kepler-404,210.25250240579967,-714.5696457657039,753.8404102874664,1059.76
1126,Kepler-122 d,Kepler-122,293.3112942460788,-759.8056188051748,682.1712880939623,1062.4
1127,Kepler-122 e,Kepler-122,293.3112942460788,-759.8056188051748,682.1712880939623,1062.4
1128,Kepler-122 f,Kepler-122,293.3112942460788,-759.8056188051748,682.1712880939623,1062.4
1125,Kepler-122 b,Kepler-122,293.3112942460788,-759.8056188051748,682.1712880939623,1062.4
1124,Kepler-122 c,Kepler-122,293.3112942460788,-759.8056188051748,682.1712880939623,1062.4
32,Kepler-214 b,Kepler-214,192.95353741966525,-732.6724980498332,756.4871304910977,1070.66
31,Kepler-214 c,Kepler-214,192.95353741966525,-732.6724980498332,756.4871304910977,1070.66
1992,Kepler-365 c,Kepler-365,308.1861200348517,-642.5150208641235,823.5313503333306,1089.04
1991,Kepler-365 b,Kepler-365,308.1861200348517,-642.5150208641235,823.5313503333306,1089.04
578,Kepler-343 b,Kepler-343,301.3590970773403,-747.4557166727147,736.7521775481961,1091.93
579,Kepler-343 c,Kepler-343,301.3590970773403,-747.4557166727147,736.7521775481961,1091.93
918,Kepler-183 b,Kepler-183,337.3701379656054,-774.8195142572955,692.0818206217796,1092.31
917,Kepler-183 c,Kepler-183,337.3701379656054,-774.8195142572955,692.0818206217796,1092.31
1249,Kepler-270 c,Kepler-270,165.73408752429862,-766.5525868438405,768.6045497103855,1098.1
1248,Kepler-270 b,Kepler-270,165.73408752429862,-766.5525868438405,768.6045497103855,1098.1
871,KOI-192 b,KOI-192,249.08199788934243,-755.1802976829199,760.0400491546417,1100.0
1603,Kepler-79 b,Kepler-79,399.35107060597926,-677.5000758956638,769.6418088742503,1100.38
1602,Kepler-79 c,Kepler-79,399.35107060597926,-677.5000758956638,769.6418088742503,1100.38
1601,Kepler-79 d,Kepler-79,399.35107060597926,-677.5000758956638,769.6418088742503,1100.38
1604,Kepler-79 e,Kepler-79,399.35107060597926,-677.5000758956638,769.6418088742503,1100.38
325,Kepler-389 c,Kepler-389,291.8239545521777,-723.8058688372178,777.7010617109436,1101.76
324,Kepler-389 b,Kepler-389,291.8239545521777,-723.8058688372178,777.7010617109436,1101.76
2048,Kepler-244 c,Kepler-244,242.13760837767714,-780.2130721609877,743.3716237779405,1104.52
2046,Kepler-244 b,Kepler-244,242.13760837767714,-780.2130721609877,743.3716237779405,1104.52
2047,Kepler-244 d,Kepler-244,242.13760837767714,-780.2130721609877,743.3716237779405,1104.52
674,Kepler-187 b,Kepler-187,394.9602303867791,-689.7559505382451,769.953789009382,1106.61
673,Kepler-187 c,Kepler-187,394.9602303867791,-689.7559505382451,769.953789009382,1106.61
955,Kepler-147 c,Kepler-147,265.0795734519888,-817.0456533504439,697.7416732427972,1106.65
956,Kepler-147 b,Kepler-147,265.0795734519888,-817.0456533504439,697.7416732427972,1106.65
616,Kepler-67 b,Kepler-67,313.7163317385894,-699.547417689788,798.5389618572364,1107.0
1849,Kepler-66 b,Kepler-66,308.66246582940323,-693.8115505076928,805.4824731614113,1107.0
1231,Kepler-299 b,Kepler-299,167.4341299501913,-713.6274481971994,830.8557983834356,1107.98
1232,Kepler-299 e,Kepler-299,167.4341299501913,-713.6274481971994,830.8557983834356,1107.98
1230,Kepler-299 d,Kepler-299,167.4341299501913,-713.6274481971994,830.8557983834356,1107.98
1229,Kepler-299 c,Kepler-299,167.4341299501913,-713.6274481971994,830.8557983834356,1107.98
1366,Kepler-325 c,Kepler-325,246.25584623457775,-682.755862241687,859.6554525912704,1125.08
1365,Kepler-325 b,Kepler-325,246.25584623457775,-682.755862241687,859.6554525912704,1125.08
1367,Kepler-325 d,Kepler-325,246.25584623457775,-682.755862241687,859.6554525912704,1125.08
875,Kepler-350 c,Kepler-350,231.21656879097048,-838.4752424696717,722.2475119942994,1130.55
876,Kepler-350 d,Kepler-350,231.21656879097048,-838.4752424696717,722.2475119942994,1130.55
877,Kepler-350 b,Kepler-350,231.21656879097048,-838.4752424696717,722.2475119942994,1130.55
265,Kepler-370 b,Kepler-370,325.0837225426657,-797.7550375322448,746.6336945448751,1139.98
264,Kepler-370 c,Kepler-370,325.0837225426657,-797.7550375322448,746.6336945448751,1139.98
929,Kepler-75 b,Kepler-75,330.12804221336467,-853.883393140366,679.3369021799612,1140.0
1622,Kepler-317 c,Kepler-317,374.1018091978892,-804.402203881152,719.2100758790936,1142.05
1621,Kepler-317 b,Kepler-317,374.1018091978892,-804.402203881152,719.2100758790936,1142.05
1926,CoRoT-12 b,CoRoT-12,-214.7762416726357,1129.4663479344883,-26.017972567186813,1150.0
1061,Kepler-397 b,Kepler-397,372.1797170744284,-766.7584464235289,777.7302459314377,1153.82
1060,Kepler-397 c,Kepler-397,372.1797170744284,-766.7584464235289,777.7302459314377,1153.82
958,Kepler-313 c,Kepler-313,362.01564135315016,-672.5705224159179,871.7344367368117,1159.02
957,Kepler-313 b,Kepler-313,362.01564135315016,-672.5705224159179,871.7344367368117,1159.02
28,Kepler-257 c,Kepler-257,371.82330342768904,-720.0093019710989,839.8172759613914,1167.03
29,Kepler-257 b,Kepler-257,371.82330342768904,-720.0093019710989,839.8172759613914,1167.03
30,Kepler-257 d,Kepler-257,371.82330342768904,-720.0093019710989,839.8172759613914,1167.03
867,Kepler-391 b,Kepler-391,259.98483154136807,-690.9162384773803,913.4801088018689,1174.48
868,Kepler-391 c,Kepler-391,259.98483154136807,-690.9162384773803,913.4801088018689,1174.48
1671,KOI-55 b,KOI-55,394.7776499917788,-796.8749436982959,775.590698224783,1180.0
1672,KOI-55 c,KOI-55,394.7776499917788,-796.8749436982959,775.590698224783,1180.0
1932,Kepler-259 c,Kepler-259,253.80769462321044,-771.5837608040954,859.3872260008637,1182.5
1931,Kepler-259 b,Kepler-259,253.80769462321044,-771.5837608040954,859.3872260008637,1182.5
767,Kepler-286 e,Kepler-286,279.25516726559965,-740.004796176325,887.5528146490763,1188.84
766,Kepler-286 d,Kepler-286,279.25516726559965,-740.004796176325,887.5528146490763,1188.84
765,Kepler-286 c,Kepler-286,279.25516726559965,-740.004796176325,887.5528146490763,1188.84
764,Kepler-286 b,Kepler-286,279.25516726559965,-740.004796176325,887.5528146490763,1188.84
1949,Kepler-47 (AB) b,Kepler-47 (AB),347.00605966669656,-734.2354311295094,868.4504166782676,1189.0
1950,Kepler-47 (AB) c,Kepler-47 (AB),347.00605966669656,-734.2354311295094,868.4504166782676,1189.0
533,POTS-1 b,POTS-1,-437.0208895167497,-191.0101936409946,-1101.148422353326,1200.0
1028,PSR J1719-1438 b,PSR J1719-1438,-205.7686528792712,-1142.6945116328363,-303.16417099723935,1200.0
1321,KOI-423 b,KOI-423,377.66597441566347,-742.5467234832217,863.7087328567421,1200.0
1664,KOI-368.01,KOI-368.,317.0300851413973,-832.2174228648373,804.3047222262511,1200.0
278,Kepler-188 b,Kepler-188,168.20055287155597,-843.3577057992114,839.6546695414693,1201.9
277,Kepler-188 c,Kepler-188,168.20055287155597,-843.3577057992114,839.6546695414693,1201.9
549,Kepler-292 b,Kepler-292,390.2118440979912,-808.5421154520826,820.4787947691983,1216.22
548,Kepler-292 c,Kepler-292,390.2118440979912,-808.5421154520826,820.4787947691983,1216.22
547,Kepler-292 e,Kepler-292,390.2118440979912,-808.5421154520826,820.4787947691983,1216.22
545,Kepler-292 f,Kepler-292,390.2118440979912,-808.5421154520826,820.4787947691983,1216.22
546,Kepler-292 d,Kepler-292,390.2118440979912,-808.5421154520826,820.4787947691983,1216.22
1867,Kepler-175 c,Kepler-175,294.09555507880157,-828.2029833001775,845.0499487223092,1219.23
1866,Kepler-175 b,Kepler-175,294.09555507880157,-828.2029833001775,845.0499487223092,1219.23
398,CoRoT-20 b,CoRoT-20,-165.2441571959629,1218.8398716919426,4.871928423575226,1230.0
831,Kepler-168 c,Kepler-168,394.9374507766816,-858.3280567909632,787.9008912924679,1230.24
